# 被过滤掉的主题/行业指数变体（共 2689 个）
# 全收益/币种/规模口径/企业属性/港股/三板/策略变体，回测会污染对比

931961CNY00.CSI  |  港股通交通设施CNY  |  行业指数
    931962.CSI  |  港股通休闲  |  行业指数
931962HKD01.CSI  |  港股通休闲(全)  |  行业指数
931962CNY01.CSI  |  港股通休闲(全)CNY  |  行业指数
931962CNY00.CSI  |  港股通休闲CNY  |  行业指数
    931959.CSI  |  港股通传媒  |  行业指数
931959HKD01.CSI  |  港股通传媒(全)  |  行业指数
931959CNY01.CSI  |  港股通传媒(全)CNY  |  行业指数
931959CNY00.CSI  |  港股通传媒CNY  |  行业指数
    930967.CSI  |  港股通信息C  |  行业指数
    H20967.CSI  |  港股通信息C(全)  |  行业指数
    H20977.CSI  |  港股通信息C(全)CNY  |  行业指数
    930977.CSI  |  港股通信息CCNY  |  行业指数
    932275.CSI  |  港股通信息服务  |  行业指数
932275HKD210.CSI  |  港股通信息服务(全)  |  行业指数
932275CNY210.CSI  |  港股通信息服务(全)CNY  |  行业指数
932275CNY200.CSI  |  港股通信息服务CNY  |  行业指数
932275CNY100.CSI  |  港股通信息服务人民币中间价  |  行业指数
932275CNY110.CSI  |  港股通信息服务人民币中间价(全)  |  行业指数
    930969.CSI  |  港股通公用C  |  行业指数
    H20969.CSI  |  港股通公用C(全)  |  行业指数
    H20979.CSI  |  港股通公用C(全)CNY  |  行业指数
    930979.CSI  |  港股通公用CCNY  |  行业指数
    931955.CSI  |  港股通制药  |  行业指数
931955HKD01.CSI  |  港股通制药(全)  |  行业指数
931955CNY01.CSI  |  港股通制药(全)CNY  |  行业指数
931955CNY00.CSI  |  港股通制药CNY  |  行业指数
    931968.CSI  |  港股通制药生物  |  行业指数
931968HKD01.CSI  |  港股通制药生物(全)  |  行业指数
931968CNY01.CSI  |  港股通制药生物(全)CNY  |  行业指数
931968CNY00.CSI  |  港股通制药生物CNY  |  行业指数
    931967.CSI  |  港股通化学药  |  行业指数
931967HKD01.CSI  |  港股通化学药(全)  |  行业指数
931967CNY01.CSI  |  港股通化学药(全)CNY  |  行业指数
931967CNY00.CSI  |  港股通化学药CNY  |  行业指数
    932271.CSI  |  港股通医疗  |  行业指数
932271HKD210.CSI  |  港股通医疗(全)  |  行业指数
932271CNY210.CSI  |  港股通医疗(全)CNY  |  行业指数
932271CNY200.CSI  |  港股通医疗CNY  |  行业指数
932271CNY100.CSI  |  港股通医疗人民币中间价  |  行业指数
932271CNY110.CSI  |  港股通医疗人民币中间价(全)  |  行业指数
    931966.CSI  |  港股通医疗商业  |  行业指数
931966HKD01.CSI  |  港股通医疗商业(全)  |  行业指数
931966CNY01.CSI  |  港股通医疗商业(全)CNY  |  行业指数
931966CNY00.CSI  |  港股通医疗商业CNY  |  行业指数
    932273.CSI  |  港股通医疗器械  |  行业指数
932273HKD210.CSI  |  港股通医疗器械(全)  |  行业指数
932273CNY210.CSI  |  港股通医疗器械(全)CNY  |  行业指数
932273CNY200.CSI  |  港股通医疗器械CNY  |  行业指数
932273CNY100.CSI  |  港股通医疗器械人民币中间价  |  行业指数
932273CNY110.CSI  |  港股通医疗器械人民币中间价(全)  |  行业指数
    930965.CSI  |  港股通医药C  |  行业指数
    H20965.CSI  |  港股通医药C(全)  |  行业指数
    H20975.CSI  |  港股通医药C(全)CNY  |  行业指数
    930975.CSI  |  港股通医药CCNY  |  行业指数
    931969.CSI  |  港股通商业银行  |  行业指数
931969HKD01.CSI  |  港股通商业银行(全)  |  行业指数
931969CNY01.CSI  |  港股通商业银行(全)CNY  |  行业指数
931969CNY00.CSI  |  港股通商业银行CNY  |  行业指数
    931827.CSI  |  港股通地产C  |  行业指数
931827HKD01.CSI  |  港股通地产C(全)  |  行业指数
931827CNY01.CSI  |  港股通地产C(全)CNY  |  行业指数
931827CNY00.CSI  |  港股通地产CCNY  |  行业指数
    931972.CSI  |  港股通地产开发  |  行业指数
931972HKD01.CSI  |  港股通地产开发(全)  |  行业指数
931972CNY01.CSI  |  港股通地产开发(全)CNY  |  行业指数
931972CNY00.CSI  |  港股通地产开发CNY  |  行业指数
    931973.CSI  |  港股通地产管理  |  行业指数
931973HKD01.CSI  |  港股通地产管理(全)  |  行业指数
931973CNY01.CSI  |  港股通地产管理(全)CNY  |  行业指数
931973CNY00.CSI  |  港股通地产管理CNY  |  行业指数
    930962.CSI  |  港股通工业C  |  行业指数
    H20962.CSI  |  港股通工业C(全)  |  行业指数
    H20972.CSI  |  港股通工业C(全)CNY  |  行业指数
    930972.CSI  |  港股通工业CCNY  |  行业指数
    931963.CSI  |  港股通教育  |  行业指数
931963HKD01.CSI  |  港股通教育(全)  |  行业指数
931963CNY01.CSI  |  港股通教育(全)CNY  |  行业指数
931963CNY00.CSI  |  港股通教育CNY  |  行业指数
    931970.CSI  |  港股通文化娱乐  |  行业指数
931970HKD01.CSI  |  港股通文化娱乐(全)  |  行业指数
931970CNY01.CSI  |  港股通文化娱乐(全)CNY  |  行业指数
931970CNY00.CSI  |  港股通文化娱乐CNY  |  行业指数
    931947.CSI  |  港股通有色  |  行业指数
931947HKD01.CSI  |  港股通有色(全)  |  行业指数
931947CNY01.CSI  |  港股通有色(全)CNY  |  行业指数
931947CNY00.CSI  |  港股通有色CNY  |  行业指数
    931952.CSI  |  港股通服务  |  行业指数
931952HKD01.CSI  |  港股通服务(全)  |  行业指数
931952CNY01.CSI  |  港股通服务(全)CNY  |  行业指数
931952CNY00.CSI  |  港股通服务CNY  |  行业指数
    931948.CSI  |  港股通机械  |  行业指数
931948HKD01.CSI  |  港股通机械(全)  |  行业指数
931948CNY01.CSI  |  港股通机械(全)CNY  |  行业指数
931948CNY00.CSI  |  港股通机械CNY  |  行业指数
    930961.CSI  |  港股通材料C  |  行业指数
    H20961.CSI  |  港股通材料C(全)  |  行业指数
    H20971.CSI  |  港股通材料C(全)CNY  |  行业指数
    930971.CSI  |  港股通材料CCNY  |  行业指数
    932269.CSI  |  港股通汽车汽配  |  行业指数
932269HKD210.CSI  |  港股通汽车汽配(全)  |  行业指数
932269CNY210.CSI  |  港股通汽车汽配(全)CNY  |  行业指数
932269CNY200.CSI  |  港股通汽车汽配CNY  |  行业指数
932269CNY100.CSI  |  港股通汽车汽配人民币中间价  |  行业指数
932269CNY110.CSI  |  港股通汽车汽配人民币中间价(全)  |  行业指数
    930964.CSI  |  港股通消费C  |  行业指数
    H20964.CSI  |  港股通消费C(全)  |  行业指数
    H20974.CSI  |  港股通消费C(全)CNY  |  行业指数
    930974.CSI  |  港股通消费CCNY  |  行业指数
    932274.CSI  |  港股通生物药品  |  行业指数
932274HKD210.CSI  |  港股通生物药品(全)  |  行业指数
932274CNY210.CSI  |  港股通生物药品(全)CNY  |  行业指数
932274CNY200.CSI  |  港股通生物药品CNY  |  行业指数
932274CNY100.CSI  |  港股通生物药品人民币中间价  |  行业指数
932274CNY110.CSI  |  港股通生物药品人民币中间价(全)  |  行业指数
    931971.CSI  |  港股通电力电网  |  行业指数
931971HKD01.CSI  |  港股通电力电网(全)  |  行业指数
931971CNY01.CSI  |  港股通电力电网(全)CNY  |  行业指数
931971CNY00.CSI  |  港股通电力电网CNY  |  行业指数
    932268.CSI  |  港股通电力设备  |  行业指数
932268HKD210.CSI  |  港股通电力设备(全)  |  行业指数
932268CNY210.CSI  |  港股通电力设备(全)CNY  |  行业指数
932268CNY200.CSI  |  港股通电力设备CNY  |  行业指数
932268CNY100.CSI  |  港股通电力设备人民币中间价  |  行业指数
932268CNY110.CSI  |  港股通电力设备人民币中间价(全)  |  行业指数
    931958.CSI  |  港股通电子  |  行业指数
931958HKD01.CSI  |  港股通电子(全)  |  行业指数
931958CNY01.CSI  |  港股通电子(全)CNY  |  行业指数
931958CNY00.CSI  |  港股通电子CNY  |  行业指数
    931951.CSI  |  港股通纺织服装  |  行业指数
931951HKD01.CSI  |  港股通纺织服装(全)  |  行业指数
931951CNY01.CSI  |  港股通纺织服装(全)CNY  |  行业指数
931951CNY00.CSI  |  港股通纺织服装CNY  |  行业指数
    930960.CSI  |  港股通能源C  |  行业指数
    H20960.CSI  |  港股通能源C(全)  |  行业指数
    H20970.CSI  |  港股通能源C(全)CNY  |  行业指数
    930970.CSI  |  港股通能源CCNY  |  行业指数
    932272.CSI  |  港股通计算机  |  行业指数
932272HKD210.CSI  |  港股通计算机(全)  |  行业指数
932272CNY210.CSI  |  港股通计算机(全)CNY  |  行业指数
932272CNY200.CSI  |  港股通计算机CNY  |  行业指数
932272CNY100.CSI  |  港股通计算机人民币中间价  |  行业指数
932272CNY110.CSI  |  港股通计算机人民币中间价(全)  |  行业指数
    931957.CSI  |  港股通资本市场  |  行业指数
931957HKD01.CSI  |  港股通资本市场(全)  |  行业指数
931957CNY01.CSI  |  港股通资本市场(全)CNY  |  行业指数
931957CNY00.CSI  |  港股通资本市场CNY  |  行业指数
    931949.CSI  |  港股通运输  |  行业指数
931949HKD01.CSI  |  港股通运输(全)  |  行业指数
931949CNY01.CSI  |  港股通运输(全)CNY  |  行业指数
931949CNY00.CSI  |  港股通运输CNY  |  行业指数
    931960.CSI  |  港股通运输业  |  行业指数
931960HKD01.CSI  |  港股通运输业(全)  |  行业指数
931960CNY01.CSI  |  港股通运输业(全)CNY  |  行业指数
931960CNY00.CSI  |  港股通运输业CNY  |  行业指数
    930968.CSI  |  港股通通信C  |  行业指数
    H20968.CSI  |  港股通通信C(全)  |  行业指数
    H20978.CSI  |  港股通通信C(全)CNY  |  行业指数
    930978.CSI  |  港股通通信CCNY  |  行业指数
    930966.CSI  |  港股通金融C  |  行业指数
    H20966.CSI  |  港股通金融C(全)  |  行业指数
    H20976.CSI  |  港股通金融C(全)CNY  |  行业指数
    930976.CSI  |  港股通金融CCNY  |  行业指数
    931956.CSI  |  港股通银行  |  行业指数
931956HKD01.CSI  |  港股通银行(全)  |  行业指数
931956CNY01.CSI  |  港股通银行(全)CNY  |  行业指数
931956CNY00.CSI  |  港股通银行CNY  |  行业指数
    932270.CSI  |  港股通零售业  |  行业指数
932270HKD210.CSI  |  港股通零售业(全)  |  行业指数
932270CNY210.CSI  |  港股通零售业(全)CNY  |  行业指数
932270CNY200.CSI  |  港股通零售业CNY  |  行业指数
932270CNY100.CSI  |  港股通零售业人民币中间价  |  行业指数
932270CNY110.CSI  |  港股通零售业人民币中间价(全)  |  行业指数
    931965.CSI  |  港股通食品  |  行业指数
931965HKD01.CSI  |  港股通食品(全)  |  行业指数
931965CNY01.CSI  |  港股通食品(全)CNY  |  行业指数
931965CNY00.CSI  |  港股通食品CNY  |  行业指数
    931953.CSI  |  港股通食品饮料  |  行业指数
931953HKD01.CSI  |  港股通食品饮料(全)  |  行业指数
931953CNY01.CSI  |  港股通食品饮料(全)CNY  |  行业指数
931953CNY00.CSI  |  港股通食品饮料CNY  |  行业指数
    H00820.CSI  |  煤炭指数全收益  |  行业指数
932120CNY010.CSI  |  环保行业全收益  |  行业指数
932144CNY010.CSI  |  电信服务全收益  |  行业指数
932140CNY010.CSI  |  电信服务行业全收益  |  行业指数
    H20199.CSI  |  电力指数全收益  |  行业指数
931932CNY01.CSI  |  电力设备(全)  |  行业指数
932118CNY010.CSI  |  电力设备行业全收益  |  行业指数
    H20183.CSI  |  电子全收益  |  行业指数
932138CNY010.CSI  |  电子行业全收益  |  行业指数
    H20207.CSI  |  电脑设备全收益  |  行业指数
    H20206.CSI  |  纸类林业全收益  |  行业指数
    H20193.CSI  |  纺织服装全收益  |  行业指数
    H20181.CSI  |  综合金融全收益  |  行业指数
931897CNY01.CSI  |  绿色电力全收益  |  行业指数
    H20196.CSI  |  耐用消费品全收益  |  行业指数
932124CNY010.CSI  |  耐用消费品行业全收益  |  行业指数
932116CNY010.CSI  |  航空航天与国防行业全收益  |  行业指数
932143CNY010.CSI  |  航空航天全收益  |  行业指数
    H20223.CSI  |  航空运输全收益  |  行业指数
    H20216.CSI  |  航运指数全收益  |  行业指数
    H20182.CSI  |  计算机全收益  |  行业指数
    921479.CSI  |  证券保险全收益  |  行业指数
    H20168.CSI  |  证券公司全收益  |  行业指数
    H20201.CSI  |  贸易商全收益  |  行业指数
    H20211.CSI  |  资本市场全收益  |  行业指数
932135CNY010.CSI  |  资本市场行业全收益  |  行业指数
932094CNY01.CSI  |  软件开发全收益  |  行业指数
    H20222.CSI  |  运输业全收益  |  行业指数
    H20171.CSI  |  运输指数全收益  |  行业指数
932145CNY010.CSI  |  通信设服全收益  |  行业指数
932141CNY010.CSI  |  通信设服行业全收益  |  行业指数
932093CNY01.CSI  |  通用机械全收益  |  行业指数
931937CNY01.CSI  |  造纸与包装(全)  |  行业指数
932115CNY010.CSI  |  造纸与包装行业全收益  |  行业指数
932113CNY010.CSI  |  钢铁行业全收益  |  行业指数
    H20180.CSI  |  银行指数全收益  |  行业指数
932133CNY010.CSI  |  银行行业全收益  |  行业指数
932087CNY01.CSI  |  集成电路全收益  |  行业指数
    H20175.CSI  |  零售指数全收益  |  行业指数
932127CNY010.CSI  |  零售行业全收益  |  行业指数
931934CNY01.CSI  |  非金属材料(全)  |  行业指数
932114CNY010.CSI  |  非金属材料行业全收益  |  行业指数
    H20192.CSI  |  食品全收益  |  行业指数
    H00807.CSI  |  食品饮料全收益  |  行业指数
932128CNY010.CSI  |  食品饮料烟草行业全收益  |  行业指数
    H20205.CSI  |  饮料指数全收益  |  行业指数
